scenario_id,regime,scenario_source,ambiguity_set,demand,time_steps,demand_profile,mu_D,rho_D,sigma_D,mu_W,rho_W,sigma_W,peak_W,G3_B1_bid_profile,G3_B1_cap,G3_B2_bid_profile,G3_B2_cap,G2_B1_bid_profile,G2_B1_cap,G2_B2_bid_profile,G2_B2_cap,G1_B1_bid_profile,G1_B1_cap,G1_B2_bid_profile,G1_B2_cap,W3_B1_bid_profile,W3_B1_cap,W3_B1_profile,W2_B1_bid_profile,W2_B1_cap,W2_B1_profile,W1_B1_bid_profile,W1_B1_cap,W1_B1_profile
11,base_test_case,ambiguity_set,base_test_case,108.22005205757664,8,"[96.45626587288932, 102.19836832300086, 118.34967145747537, 110.508510756793, 121.73933043434533, 119.85023549853524, 102.15277304034709, 97.99212902230995]",1.0822005205757663,0.75,0.004854967218528412,0.4709647057270189,0.75,0.011546383844091294,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[20.19472479864297, 19.99224289719971, 21.740786081334033, 23.02246549053076, 25.242319922365663, 26.416322876682692, 24.85118788138806, 21.947330807836877]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[21.475955581567508, 21.33033298259943, 22.85137583364956, 24.636839270553363, 27.7172606510034, 27.452619674815857, 24.933729506528135, 22.33944976837819]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[21.82175867884809, 21.856786515655685, 21.935411507464938, 24.34445572873821, 27.37118444240865, 27.64999457315206, 25.039741388731695, 22.362901684065243]"
12,base_test_case,ambiguity_set,base_test_case,123.08683740799611,8,"[110.96103896394818, 114.89021904396604, 132.02929233208013, 122.57869339210072, 140.08468956511052, 134.63784999664963, 115.44586034074045, 111.28136342637987]",1.230868374079961,0.75,0.01650968550983169,0.38938398833738186,0.75,0.01807285704925564,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[17.839398756426544, 18.710229228267686, 18.06807032723996, 17.690685360721638, 21.127421074389282, 20.706252905109793, 18.914735604808268, 16.175731485761933]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[18.4490109476693, 18.881292895845522, 18.451804440389758, 20.855459280970102, 22.91766333861759, 23.00357845661128, 20.984562840186708, 18.610144662153203]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[18.053814861159214, 18.083552368728597, 18.18838593740701, 20.750757268548938, 22.176989932014564, 22.83331665779648, 21.18646001866968, 20.281093985678034]"
13,base_test_case,ambiguity_set,base_test_case,84.86744323883819,8,"[75.42641737457993, 80.17362712618069, 92.39672872303484, 85.6946441782516, 94.81352866508637, 93.12750474499167, 78.9439161390769, 75.5452493235601]",0.8486744323883819,0.75,0.0034979928442728393,0.44686260668386774,0.75,0.004292558933374676,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[20.37626283639468, 20.36060440590534, 21.018215082577274, 22.787155055515285, 25.32641153942583, 26.002998939655587, 24.182829852995884, 21.83894357705059]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[20.020849593186185, 19.915788548803548, 20.50422690339726, 22.32565120853249, 24.92904655187483, 25.557076730611207, 23.785057789114955, 21.355848469376653]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[20.372360852460766, 20.550613301566063, 21.100827460654013, 23.28610480021297, 25.84237534614476, 26.11047420356853, 23.862985150229353, 21.408036587137488]"
14,base_test_case,ambiguity_set,base_test_case,115.14429470217836,8,"[100.67945326898557, 107.23497252782965, 120.78322150978119, 113.94004846216971, 128.82078057869606, 127.11728894845476, 108.64089031045701, 104.44554900070071]",1.1514429470217835,0.75,0.022317511391123982,0.7029170766040291,0.75,0.022693513446099906,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[30.83289123579722, 30.54854998837745, 32.4115804239927, 36.63806871648762, 40.86360477691163, 44.26960217379227, 39.7416741034804, 36.45532422441535]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[33.02489006330552, 32.312006643844555, 32.22342609578261, 34.0182668288417, 38.63477741847894, 40.9611354435779, 37.67224419760096, 33.96509700878303]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[31.157280215704937, 31.69967143771674, 30.271715163208263, 34.160022676502024, 38.58887677954484, 38.11199695385212, 37.695732844434616, 32.21231386909705]"
15,base_test_case,ambiguity_set,base_test_case,93.52210509080582,8,"[83.96886990334312, 89.28113991281091, 102.72864343397437, 94.38473082538884, 104.3392056108863, 104.21088723624588, 87.3033319535446, 82.32507813156643]",0.9352210509080583,0.75,0.008843917041248362,0.6085106836596987,0.75,0.008682933284768511,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[27.274708177246747, 27.468870060573785, 28.433264522835895, 31.33643681463774, 34.23839392247848, 35.37372898168892, 32.52825872614619, 28.478026395068447]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[28.013696448765764, 28.66712780713841, 28.88903422175217, 31.380269577038888, 35.341317078272624, 35.14767423729378, 31.24778448545205, 27.64688163271087]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[27.098956810199244, 26.734707437323195, 28.037071989763586, 30.833720588472282, 33.78373869602067, 34.86889207651617, 32.71621524769575, 29.83096579092107]"
16,base_test_case,ambiguity_set,base_test_case,114.42100399216582,8,"[102.9892529563661, 108.67502836812228, 126.46134718631427, 118.08154802887853, 128.8496312547258, 126.75070303548566, 109.2377710199133, 101.9673838885416]",1.1442100399216582,0.75,0.013046310491215556,0.3629687499456142,0.75,0.003264376599476005,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[16.219764218162595, 16.012930553952877, 16.371870348262025, 18.215361276781135, 20.555814631867012, 21.08568345776861, 19.284204027792104, 17.302353716669003]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.350097747442, 16.116738909125903, 16.839736628179367, 18.580007937414823, 20.767528845969842, 21.02722625528866, 19.213566147817517, 17.230809257051877]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[16.602955459084253, 16.455115697534143, 16.640437377167537, 18.32493309134641, 20.73123534177132, 21.198500452740817, 19.47277238020865, 17.458158360433586]"
17,base_test_case,ambiguity_set,base_test_case,124.05101182314104,8,"[111.17051806368414, 118.86008162070789, 135.65189046611437, 128.04784019331876, 140.7372330418273, 136.71161559538228, 117.75979346370526, 109.94460811843012]",1.2405101182314104,0.75,0.018569336365788367,0.6652119659841154,0.75,0.022473295596686205,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[26.826602681029314, 26.21126695046907, 28.2061907452882, 28.285744306354154, 33.05600080653421, 34.56876233371576, 30.6105066005893, 26.511003581143243]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.373527095876824, 28.697739148121762, 31.380967183025632, 34.549134299207466, 36.37849515908, 36.47344958230047, 34.43422306816864, 33.1750701796407]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[30.327475167513718, 30.37709413659601, 33.315619377896574, 35.55342794113136, 38.56074111635304, 37.48245792413955, 33.82217852263449, 33.033737226061795]"
18,base_test_case,ambiguity_set,base_test_case,96.63172803558659,8,"[86.24653924174862, 91.30060854557227, 105.27481424357619, 98.14425715563054, 108.88245942233745, 107.13948141146487, 91.06819895150987, 86.435651747747]",0.966317280355866,0.75,0.0010895046948733089,0.35615155309758495,0.75,0.019239290037274454,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.349748286310081, 14.598095136069224, 15.926114652210469, 17.304188114038034, 22.158348976368643, 23.825353316950256, 21.028571861498065, 18.24902478203474]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[17.63056621816517, 15.310138030606584, 15.56800315068528, 18.261607818439465, 19.37364645803088, 19.50576372750789, 17.657458804813086, 16.67297688864894]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[16.136972353244143, 16.388461701112533, 17.38376380555879, 18.737633385591963, 21.676396378540392, 20.990287118108323, 17.72713878553327, 14.380274957427725]"
19,base_test_case,ambiguity_set,base_test_case,117.47832490331326,8,"[103.65286786155224, 108.1950182879511, 124.83138377098928, 116.12581356589946, 128.89742412512845, 124.82945029758972, 105.68344238746099, 103.18883167194465]",1.1747832490331327,0.75,0.01808168842764827,0.35047141026302175,0.75,0.016162036939343094,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[13.992117601907102, 14.136407632527485, 13.335731516553412, 15.730285697004923, 17.643971731918306, 16.895084525584465, 16.064930404323157, 16.266990992154206]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[15.837418553262662, 16.653665502477992, 16.880157603158214, 16.49713101653042, 19.21951389362394, 19.424176923262902, 16.698858546427854, 15.908016441603879]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.981233232501433, 15.398096166993138, 16.6977519469667, 17.399156939762136, 20.019631582701837, 19.602289628259307, 18.44544643478204, 15.69421294506908]"
20,base_test_case,ambiguity_set,base_test_case,118.18008731274001,8,"[105.1459318800827, 111.82169189792674, 127.53621990250869, 118.54170771093571, 132.4531957543467, 130.48011659196658, 111.300658506486, 105.55474308901319]",1.1818008731274001,0.75,0.0045126786630134644,0.6808396180764567,0.75,0.011383010863809977,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[30.916452557268027, 30.22481240511435, 30.528018312607184, 32.77244830140972, 36.79594797324223, 37.6729000757478, 34.33095175251188, 29.069977783411964]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[29.457945678286222, 29.243744588714197, 30.736425108277043, 33.56392674110927, 37.204476087150425, 36.977857618427585, 35.31841767332793, 31.203683418122836]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[31.55355811362101, 32.00686722316729, 32.80131829126819, 35.116115811365404, 38.942954949134965, 38.93933115057408, 35.787380239581864, 32.183783642187244]"
21,base_test_case,ambiguity_set,base_test_case,110.28244686904993,8,"[98.88809213415618, 104.14077028850552, 119.5253812141636, 111.11655319868746, 123.0043111202499, 121.65047090998289, 103.87089436519514, 99.33032435606275]",1.1028244686904993,0.75,0.005446419567524604,0.663365961477838,0.75,0.020221628103577496,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[29.784643177988677, 29.87804655488266, 30.24220800243372, 32.08073501615464, 36.72154394861191, 37.9342583345548, 33.60076016454093, 30.996866516551236]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[28.049195741458334, 28.118056808904228, 28.869753875353407, 31.679968596200464, 34.87353340426132, 37.23995242820958, 34.771530975865325, 32.47966007845527]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[29.942167313092817, 28.406329613801674, 29.340055691832372, 31.363114802033255, 36.183103331476, 38.47107008433907, 35.44224262174718, 31.166851080295395]"
22,base_test_case,ambiguity_set,base_test_case,120.66256533387583,8,"[107.65700839627974, 113.75702684034685, 130.97281346843138, 122.16110110617595, 135.22713748047818, 132.62010774657205, 113.08089200459324, 107.58845581904481]",1.2066256533387583,0.75,0.0045248333025347575,0.7367296085059456,0.75,0.007370930356450665,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[33.71832133859623, 32.982538505830426, 33.42270251140103, 37.13660555037242, 41.75598331642252, 42.27723608371734, 38.120432780687004, 34.343775527888]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[32.45178580406565, 32.268143000753604, 32.735821582307004, 36.18408161701454, 39.90444204301794, 41.070400240466235, 38.312604607688186, 34.40368981076252]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[33.37799626339192, 32.84924720439466, 33.64428453664354, 36.398431521561186, 41.22747441589395, 42.126012877080754, 39.14036051709642, 34.68576705689019]"
23,base_test_case,ambiguity_set,base_test_case,119.39993468513141,8,"[104.69254752426784, 113.76085048065192, 129.7847056492326, 119.40852527016963, 130.75092797439544, 130.9966659031684, 111.20286350876403, 104.93918455197671]",1.1939993468513141,0.75,0.01306625164995566,0.28866190769120026,0.75,0.023404612120864865,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[12.853130258040405, 9.746924659194656, 8.894414999619132, 12.301435265962688, 14.941396385891467, 15.72527654823039, 13.288990139707787, 12.857934155174906]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[14.991545693555622, 12.909062396985947, 13.300428984194633, 14.000405728301423, 16.17300359250452, 16.48806973706689, 14.859370091399734, 12.314122197579593]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[12.89040766430366, 12.045852488363147, 12.463171003647481, 13.80623156431687, 16.369880375431052, 15.937225899196864, 14.239340151296867, 14.13547552727439]"
24,base_test_case,ambiguity_set,base_test_case,89.38911406930295,8,"[79.70030082560609, 84.45390956865877, 97.04905349644044, 90.54588513461184, 100.74993842692325, 99.0636952967078, 83.80815678126764, 79.70928460123294]",0.8938911406930294,0.75,0.002002998731279794,0.30407977092802424,0.75,0.01345069890718971,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[13.023942906429506, 12.913013975636439, 13.600146432346355, 14.210034161952201, 17.12299463263176, 17.406851682167872, 16.433614008161985, 15.110022614824882]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[14.541236615108332, 15.009419187816423, 14.098365016571414, 15.41887985548858, 15.699624215748196, 16.089063311076423, 15.396861173510057, 14.524007235933622]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[14.507925479683557, 13.932896496477165, 14.500946941629723, 15.76040354075236, 18.246483097678254, 19.370557992697318, 17.1383993949691, 17.762581328346453]"
25,base_test_case,ambiguity_set,base_test_case,106.37254414315419,8,"[95.73125087996381, 99.94361889735495, 117.89133217224136, 109.49936080656826, 123.52930316664998, 122.86495993803597, 101.5887367873842, 94.44305217478338]",1.0637254414315418,0.75,0.017400937099765108,0.3560830917249002,0.75,0.015287721940054191,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[15.218690296136195, 15.48578179818208, 16.157790839285482, 17.97750710686527, 19.400203836422797, 20.29454845923809, 19.644940381580522, 16.492707656379338]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[15.838177754918433, 15.95340004908136, 16.37155352087986, 17.784910005238746, 21.23167480378399, 22.325462683443394, 20.74640685112415, 17.7593959485356]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[17.70282270091023, 17.439709357806503, 17.14542635368227, 18.25963837674658, 19.862813069545165, 21.94049492161364, 19.966786187896265, 17.80646027191771]"
26,base_test_case,ambiguity_set,base_test_case,91.69941411726158,8,"[82.47883917409865, 86.07981666109423, 100.40216287219248, 94.77914190332586, 102.32850704642836, 100.56550452153283, 83.58807931373072, 79.8406885352043]",0.9169941411726158,0.75,0.012113968925303777,0.4903827410096621,0.75,0.008794125930460476,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[22.432117094316926, 21.587111211451955, 23.200287828178958, 25.065847050190015, 27.298131824595252, 27.894685373522478, 25.89708182680888, 22.65765717061335]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[22.03046124840411, 21.280159683433556, 22.705540876928453, 24.89815716872615, 27.504291197871034, 28.557958829772577, 25.478458982282813, 22.775150302775046]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[22.840305502273164, 22.435744991122057, 23.638192291944897, 25.614294354771936, 27.919621778434433, 28.305002342634904, 25.888301071445852, 23.0744734066317]"
27,base_test_case,ambiguity_set,base_test_case,116.3983969489531,8,"[104.06821313749369, 110.72156780677417, 125.81904949972176, 118.0061829083007, 130.90473074770856, 127.48912505648397, 108.48005543345775, 103.87432613534986]",1.163983969489531,0.75,0.007951424291141141,0.36915296939904535,0.75,0.016324203579982245,14.0,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",25.0,"[60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",25.0,"[30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]",25.0,"[40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]",25.0,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]",25.0,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",25.0,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",50.0,"[16.997380244571637, 17.363368546091767, 18.46093282224351, 20.437065353709798, 22.07504034785421, 20.47138608385117, 18.204685687689153, 16.822826903599584]","[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29]",50.0,"[16.188276356598458, 16.7247533007567, 17.86238326820612, 19.297148309174545, 22.784481316724108, 21.908397131695093, 20.66370821986439, 17.99193931867884]","[0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28]",50.0,"[15.935582996474903, 16.45723057277929, 16.508899949247727, 18.94474410153464, 20.034425740587555, 20.671139335621195, 18.28781760173689, 16.404367482543563]"
